id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1579509721475620864,1579509721475620864,2022-10-10 12:30:38 Eastern Daylight Time,2022-10-10,12:30:38,-0400,1403358101986856962,osonacovid,osonacovid,,09/10/2022 Casos confirmats: 0 Defuncions: 0 Incidencia acumulada per 100000 habitants:   - 7 dies: 0.00   - 14 dies: 0.00 Vacunats 1a dosi: 131314 (81.21%) Vacunats 2a dosi: 118246 (73.13%) #Osona #covid19 #catalunya #incidencia #vacunats  https://t.co/2Q5ATDqiB8,ca,[],[],['https://pbs.twimg.com/media/FeuLuLUUoAMkXmM.png'],0,0,0,"['osona', 'covid19', 'catalunya', 'incidencia', 'vacunats']",[],https://twitter.com/osonacovid/status/1579509721475620864,False,,1,https://pbs.twimg.com/media/FeuLuLUUoAMkXmM.png,,,,,,,[],,,,
1579509704748736516,1579509704748736516,2022-10-10 12:30:34 Eastern Daylight Time,2022-10-10,12:30:34,-0400,1311314625762398208,coronabotsh,CoronaBotSH,,SARS-CoV-2-Infektionszahlen aus der Landeshauptstadt #Kiel vom 10.10.2022:  Neue Fälle: 459 Fälle kumulativ: 92660  Hospitalisierungen: 7 Verstorbene: 2 Verstorbene (kum.): 277  Infizierte pro 100k EW: 37629.5  #SchleswigHolstein #SARSCoV2 #COVID19 #COVID19sh #COVID19de,de,[],[],[],0,0,0,"['kiel', 'schleswigholstein', 'sarscov2', 'covid19', 'covid19sh', 'covid19de']",[],https://twitter.com/CoronaBotSH/status/1579509704748736516,False,,0,,,,,,,,[],,,,
1579509665536552960,1579509665536552960,2022-10-10 12:30:24 Eastern Daylight Time,2022-10-10,12:30:24,-0400,1310971580126814213,ghanasomubi,Ghana Somubi Dwumadie,,"Watch Gloria's story, who was supported by @HFFG_Ghana @ThePsykForum to safely address her fears over #COVID19  https://t.co/ekCtG1vvoW #WorldMentalHealthDay #PrioritiseMentalHealth @GilpinUzoamaka @Sightsavers @BasicNeedsGh @gfdghana @DiploDevBeth @OptionsinHealth @WHOGhana",en,"[{'screen_name': 'hffg_ghana', 'name': 'hope for future generations🇬🇭', 'id': '2367658850'}, {'screen_name': 'thepsykforum', 'name': 'thepsykforum', 'id': '1567602506112409602'}, {'screen_name': 'gilpinuzoamaka', 'name': 'uzo gilpin', 'id': '969473743704686593'}, {'screen_name': 'sightsavers', 'name': 'sightsavers', 'id': '40221792'}, {'screen_name': 'basicneedsgh', 'name': 'basicneeds-ghana', 'id': '1280013308'}, {'screen_name': 'gfdghana', 'name': 'gfd', 'id': '4923842783'}, {'screen_name': 'diplodevbeth', 'name': 'beth cadman obe', 'id': '4689331897'}, {'screen_name': 'optionsinhealth', 'name': 'options', 'id': '557653078'}, {'screen_name': 'whoghana', 'name': 'who ghana', 'id': '2800183793'}]",['http://ow.ly/VcgY50L4S0C'],[],0,0,0,"['covid19', 'worldmentalhealthday', 'prioritisementalhealth']",[],https://twitter.com/GhanaSomubi/status/1579509665536552960,False,,0,,,,,,,,[],,,,
1579509663313584129,1579509663313584129,2022-10-10 12:30:24 Eastern Daylight Time,2022-10-10,12:30:24,-0400,3221803765,bagaidr,Prof. Dr. Sanjeev Bagai,,"COVID19 Symptoms &amp; Duration of RAT Positivity at Community Testing-Surveillance Site in Pre-Delta, Delta, Omicron BA.1: 63 277 participant,community testing,more commonly COVID19 URT symptoms in Omicron BA.1 than pre-Delta &amp; Delta,diff by vac status &amp; age  https://t.co/x7xUeBqvvc",en,[],['https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2797070'],[],1,0,0,[],[],https://twitter.com/BagaiDr/status/1579509663313584129,False,,0,,,,,,,,[],,,,
1579509662528872448,1579509662528872448,2022-10-10 12:30:24 Eastern Daylight Time,2022-10-10,12:30:24,-0400,542036357,therounds,The Rounds 🩺,,What can you expect in the fall when it comes to #COVID19? 🍂 Dr. Vivien Brown (@DrVivienBrown) is discussing this topic in her month-long #immunization community. Join now:  https://t.co/SUunZWI3ZT  https://t.co/jTYOF53sqi,en,"[{'screen_name': 'drvivienbrown', 'name': 'dr. vivien brown', 'id': '1671522216'}]",['https://loom.ly/_3Txs1M'],['https://pbs.twimg.com/media/FeuLqk_XkAAC1P7.jpg'],0,0,0,"['covid19', 'immunization']",[],https://twitter.com/TheRounds/status/1579509662528872448,False,,1,https://pbs.twimg.com/media/FeuLqk_XkAAC1P7.jpg,,,,,,,[],,,,
1579509647601717249,1579509647601717249,2022-10-10 12:30:20 Eastern Daylight Time,2022-10-10,12:30:20,-0400,1311314625762398208,coronabotsh,CoronaBotSH,,SARS-CoV-2-Infektionszahlen aus dem #HerzogtumLauenburg vom 10.10.2022:  Neue Fälle: 294 Fälle kumulativ: 68932  Verstorbene (kum.): 174  Infizierte pro 100k EW: 34325.4  #SchleswigHolstein #SARSCoV2 #COVID19 #COVID19sh #COVID19de,de,[],[],[],0,0,0,"['herzogtumlauenburg', 'schleswigholstein', 'sarscov2', 'covid19', 'covid19sh', 'covid19de']",[],https://twitter.com/CoronaBotSH/status/1579509647601717249,False,,0,,,,,,,,[],,,,
1579509626781171713,1579509626781171713,2022-10-10 12:30:15 Eastern Daylight Time,2022-10-10,12:30:15,-0400,244636660,enviro_prof,Elizabeth Albright,,Great to see our most recent #COVID19 paper out in print. Our @RiskPolicy working group helped keep me sane(ish) during the worst of the #pandemic. Fortunate to call these folks my friends and colleagues. @DukeEnvironment,en,"[{'screen_name': 'riskpolicy', 'name': 'risk & social policy working group', 'id': '1265305692040290304'}, {'screen_name': 'dukeenvironment', 'name': 'duke environment', 'id': '18950681'}]",[],[],0,0,0,"['covid19', 'pandemic']",[],https://twitter.com/enviro_prof/status/1579509626781171713,False,https://twitter.com/RPR_Journal/status/1579486917833461762,0,,,,,,,,[],,,,
1579509612067201031,1579509612067201031,2022-10-10 12:30:12 Eastern Daylight Time,2022-10-10,12:30:12,-0400,1311314625762398208,coronabotsh,CoronaBotSH,,SARS-CoV-2-Infektionszahlen aus der Stadt #Flensburg vom 10.10.2022:  Neue Fälle: 223 Fälle kumulativ: 36384  Hospitalisierungen: 5 Verstorbene (kum.): 83  Infizierte pro 100k EW: 39932.8  #SchleswigHolstein #SARSCoV2 #COVID19 #COVID19sh #COVID19de,de,[],[],[],0,0,0,"['flensburg', 'schleswigholstein', 'sarscov2', 'covid19', 'covid19sh', 'covid19de']",[],https://twitter.com/CoronaBotSH/status/1579509612067201031,False,,0,,,,,,,,[],,,,
1579509584800030727,1579509584800030727,2022-10-10 12:30:05 Eastern Daylight Time,2022-10-10,12:30:05,-0400,1443209877279625221,rapidcovidmd,Rapid COVID MD,,"Since #COVID19 and cold symptoms are too similar, you can never be sure it's just a #cold. If you're experiencing #symptoms, our team at #RapidCovidMD can provide rapid results in 15 minutes and SAME-DAY #PCRTest results! Make an appointment today!   https://t.co/t2un5WdWVy   #NY  https://t.co/P4hWmgHAb5",en,[],['https://buff.ly/3uHRn0V'],['https://pbs.twimg.com/media/FeuLmIyWYAM7iGF.jpg'],0,0,0,"['covid19', 'cold', 'symptoms', 'rapidcovidmd', 'pcrtest', 'ny']",[],https://twitter.com/RapidCovidMD/status/1579509584800030727,False,,1,https://pbs.twimg.com/media/FeuLmIyWYAM7iGF.jpg,,,,,,,[],,,,
1579509580609921032,1579509580609921032,2022-10-10 12:30:04 Eastern Daylight Time,2022-10-10,12:30:04,-0400,1311314625762398208,coronabotsh,CoronaBotSH,,SARS-CoV-2-Infektionszahlen aus dem Kreis #Dithmarschen vom 10.10.2022:  Neue Fälle: 231 Fälle kumulativ: 47946  Hospitalisierungen: 11 Verstorbene: 1 Verstorbene (kum.): 115  Infizierte pro 100k EW: 35788.9  #SchleswigHolstein #SARSCoV2 #COVID19 #COVID19sh #COVID19de,de,[],[],[],0,0,0,"['dithmarschen', 'schleswigholstein', 'sarscov2', 'covid19', 'covid19sh', 'covid19de']",[],https://twitter.com/CoronaBotSH/status/1579509580609921032,False,,0,,,,,,,,[],,,,
1579509573769375745,1579509573769375745,2022-10-10 12:30:02 Eastern Daylight Time,2022-10-10,12:30:02,-0400,1215265180612882433,jp_covid19,今日のコロナ感染者数,,沖縄県のコロナ感染者数  https://t.co/7Txxl5gDuO,ja,[],['https://covid19.ziko-info.com/pref?class=dropdown-item&pref_id=47'],[],0,0,0,[],[],https://twitter.com/jp_covid19/status/1579509573769375745,False,,0,,,,,,,,[],,,,
1579509565858553858,1579509565858553858,2022-10-10 12:30:01 Eastern Daylight Time,2022-10-10,12:30:01,-0400,107223007,edweekopinion,Education Week Opinion,,What did teachers do differently during #COVID19 that they’ll carry over into “normal times”? Educators share their responses. #EWOpinion #TeacherTwitter #EdChat  https://t.co/8JGeZ75hR6,en,[],['https://www.edweek.org/teaching-learning/opinion-8-ways-covid-has-changed-some-teachers-forever/2022/10?utm_source=tw&utm_medium=soc&utm_campaign=edit'],[],0,0,0,"['covid19', 'ewopinion', 'teachertwitter', 'edchat']",[],https://twitter.com/EdWeekOpinion/status/1579509565858553858,False,,0,,,,,,,,[],,,,
1579509564625625090,1579509564625625090,2022-10-10 12:30:00 Eastern Daylight Time,2022-10-10,12:30:00,-0400,788092584358973440,reshapelifesci,ReShape Lifesciences,,The good news: Obesity is treatable. The Lap-Band® can be a life-changing solution for better health and protection from COVID risk factors. Read more about the complex interplay between COVID-19 and #obesity:  https://t.co/iS76mbn8RI  #COVID19 #reshapelifesciences #LapBand  https://t.co/EaejuOnVf0,en,[],['https://www.healio.com/news/primary-care/20220310/a-complex-interplay-covid19-and-obesity'],['https://pbs.twimg.com/media/FcFokSRaIAIVKeE.jpg'],0,0,0,"['obesity', 'covid19', 'reshapelifesciences', 'lapband']",[],https://twitter.com/ReShapeLifesci/status/1579509564625625090,False,,1,https://pbs.twimg.com/media/FcFokSRaIAIVKeE.jpg,,,,,,,[],,,,
1579509526252105730,1579509526252105730,2022-10-10 12:29:51 Eastern Daylight Time,2022-10-10,12:29:51,-0400,897947983794262016,harrise2000,Elizabeth Harris,,".@RepDerekKilmer @SenatorCantwell @PattyMurray Please join @UNICEFUSA and support the #MINDSAct to make #kidsmentalhealth a priority in U.S. foreign assistance! With #COVID19, we urgently need investment in mental health for children &amp; caregivers. #OnMyMind",en,"[{'screen_name': 'repderekkilmer', 'name': 'rep. derek kilmer', 'id': '1058917562'}, {'screen_name': 'senatorcantwell', 'name': 'sen. maria cantwell', 'id': '117501995'}, {'screen_name': 'pattymurray', 'name': 'senator patty murray', 'id': '293131808'}, {'screen_name': 'unicefusa', 'name': 'unicef usa', 'id': '7383122'}]",[],[],0,0,0,"['mindsact', 'kidsmentalhealth', 'covid19', 'onmymind']",[],https://twitter.com/harrise2000/status/1579509526252105730,False,,0,,,,,,,,[],,,,
1579509393644982272,1579509393644982272,2022-10-10 12:29:19 Eastern Daylight Time,2022-10-10,12:29:19,-0400,112273241,aseyfferth,Ansgar Seyfferth,,"La #pandemia de la #Covid19 obligó a ejecutivos de #política y de #negocios a tomar #decisiones difíciles, sopesando diferentes intereses, a menudo en conflicto, para minimizar el daño en los diferentes ámbitos de la vida pública y privada.👇🏻#MOOC  https://t.co/OVaWLCd0hy",es,[],['https://www.linkedin.com/pulse/data-informed-decision-making-pandemic-stat-up/'],[],1,0,0,"['pandemia', 'covid19', 'política', 'negocios', 'decisiones', 'mooc']",[],https://twitter.com/ASeyfferth/status/1579509393644982272,False,,0,,,,,,,,[],,,,
1579509341891473408,1579509341891473408,2022-10-10 12:29:07 Eastern Daylight Time,2022-10-10,12:29:07,-0400,1480178582106353664,luqymig,Christophe Migliore dit Luqy,,Merci @moglipapy !  Un des plus beaux moments de ma vie. Je parle de la musique vous l’aurez compris.  #MacronDestitution #France #UkraineRussianWar #COVID19 #Frexit #penuriecarburant #depression  #TikTok  https://t.co/MtBs6mKkPN,fr,[],['https://www.tiktok.com/@moglipapy/video/7085420910492142853?_t=8WORjYshqyb&_r=1'],[],0,0,0,"['macrondestitution', 'france', 'ukrainerussianwar', 'covid19', 'frexit', 'penuriecarburant', 'depression', 'tiktok']",[],https://twitter.com/LuqyMig/status/1579509341891473408,False,,0,,,,,,,,[],,,,
1579509309700182016,1579509309700182016,2022-10-10 12:28:59 Eastern Daylight Time,2022-10-10,12:28:59,-0400,803290942002364416,drsmeena,Meena Bewtra,,"Reminder: if you are in/around Omaha, NE, please swing by and: 🔲Get your flu vaccine and/or COVID19 booster 🔲Donate blood (save a few lives!) 🔲Get registered to vote, ✅your registration or help GOTV! 🔲Get enrolled for healthcare! Not in Omaha? Share widely for those who are!  https://t.co/He8psWHBoP",en,[],[],['https://pbs.twimg.com/media/FeuLQl7UoAIfOJl.jpg'],0,0,0,[],[],https://twitter.com/DrsMeena/status/1579509309700182016,False,,1,https://pbs.twimg.com/media/FeuLQl7UoAIfOJl.jpg,,,,,,,[],,,,
1579509234555031553,1579509234555031553,2022-10-10 12:28:42 Eastern Daylight Time,2022-10-10,12:28:42,-0400,156081106,luis_gqm,Luis Gerardo Quijano,,💉Esta semana se aplicará la vacuna contra #COVID19 para adultos 4ta dosis y rezagados mayores de 18 años.  #TeCuidasTuNosCuidamosTodos  https://t.co/DUt4EWUgyc,es,[],[],['https://pbs.twimg.com/media/FeuKzvhXgAMef32.jpg'],0,1,2,"['covid19', 'tecuidastunoscuidamostodos']",[],https://twitter.com/Luis_GQM/status/1579509234555031553,False,,1,https://pbs.twimg.com/media/FeuKzvhXgAMef32.jpg,,,,,,,[],,,,
1579509161427374083,1579508081758961666,2022-10-10 12:28:24 Eastern Daylight Time,2022-10-10,12:28:24,-0400,1192758232890003457,drishtibhongi,Drishtibhongi,,রাজ্যে মোট ১ কোটি ৫১ লক্ষ ১৭ হাজার ৮৫৪ প্রিকশন ডোজ দেওয়া হয়েছে।  #COVID19 #COVIDUpdate  #CoronaBulletin #Omicron #BengalFightsCorona #Drishtibhongi   https://t.co/FSpmUfBbqd,bn,[],['https://drishtibhongi.in/2022/10/10/10-october-2022-corona-update-of-west-bengal/'],[],0,0,0,"['covid19', 'covidupdate', 'coronabulletin', 'omicron', 'bengalfightscorona', 'drishtibhongi']",[],https://twitter.com/Drishtibhongi/status/1579509161427374083,False,,0,,,,,,,,[],,,,
1579509134713843713,1579509134713843713,2022-10-10 12:28:18 Eastern Daylight Time,2022-10-10,12:28:18,-0400,191582399,kabisu,#Bunagana,,"#Coronavirus #Covid19  #Vaccin   #USA #Floride Le médecin général de l'État de Floride, le Dr Joseph A. Ladapo, publie de nouvelles directives sur le vaccin Mrna COVID-19  07 octobre 2022 Tallahassee, Floride",fr,[],[],[],1,0,0,"['coronavirus', 'covid19', 'vaccin', 'usa', 'floride']",[],https://twitter.com/Kabisu/status/1579509134713843713,False,https://twitter.com/FLSurgeonGen/status/1578515633159180289,0,,,,,,,,[],,,,
1579508861773676545,1579425590566080512,2022-10-10 12:27:13 Eastern Daylight Time,2022-10-10,12:27:13,-0400,1485672829228130306,docjp10,NuKuBu#479#teamwaterkanon#aaigeenweftekkels,,"@dorienrose @markrutte @jpaternotte @KajsaOllongren @Het_OM Nig 1x Dorien; de vereniging van nabestaanden covid19 uit Bergamo willen contact met Sliertje voor ze een procedure beginnen.  Ik zelf had dat al lang gedaan, maar goed. Binnen een week geen bericht is start procedure. Kiezen maar...",nl,[],[],[],0,0,0,[],[],https://twitter.com/DocJP10/status/1579508861773676545,False,,0,,,,,,,,"[{'screen_name': 'dorienrose', 'name': 'Dorien Rose Duinker', 'id': '60938347'}, {'screen_name': 'markrutte', 'name': 'Mark Rutte', 'id': '16708728'}, {'screen_name': 'jpaternotte', 'name': 'Jan Paternotte', 'id': '25893416'}, {'screen_name': 'KajsaOllongren', 'name': 'Kajsa Ollongren', 'id': '2561159192'}, {'screen_name': 'Het_OM', 'name': 'Openbaar Ministerie', 'id': '19241094'}]",,,,
1579508826499227656,1579508826499227656,2022-10-10 12:27:04 Eastern Daylight Time,2022-10-10,12:27:04,-0400,14372104,gchahal,Gurbaksh Singh Chahal,,"JUST IN: #BNNBolivia Reports.  The Minister of Health, Jeyson Auza, informed that in the last epidemiological week, 376 cases of Covid-19 were reported, in the tenth week of de-escalation of the fifth wave of contagion of that disease. #Bolivia #Covid19 #Health  https://t.co/kbXIOZEFhs",en,[],[],['https://pbs.twimg.com/media/FeuK5uvUoAEJfe4.jpg'],1,6,9,"['bnnbolivia', 'bolivia', 'covid19', 'health']",[],https://twitter.com/gchahal/status/1579508826499227656,False,,1,https://pbs.twimg.com/media/FeuK5uvUoAEJfe4.jpg,,,,,,,[],,,,
1579508729766346754,1579497612042199040,2022-10-10 12:26:41 Eastern Daylight Time,2022-10-10,12:26:41,-0400,1150542871,iamfurkanurhan,Furkan Urhan,,"@Ruletto Artırıyorum. 1 Ocak 2025 yılı, covid19 ilk vakası 1 Aralık 2019dan daha yakın tarih.",tr,[],[],[],0,0,0,[],[],https://twitter.com/iamfurkanurhan/status/1579508729766346754,False,,0,,,,,,,,"[{'screen_name': 'Ruletto', 'name': 'Ruletto', 'id': '222391136'}]",,,,
1579508724133416961,1579482501189611520,2022-10-10 12:26:40 Eastern Daylight Time,2022-10-10,12:26:40,-0400,21869787,kdquick,KDQ,,@JohnFetterman @Bob_Casey I hope this isn't true. The @SenBobCasey sweaters were a high point of my Covid19 lockdown experience.,en,"[{'screen_name': 'senbobcasey', 'name': 'senator bob casey', 'id': '171598736'}]",[],[],0,0,0,[],[],https://twitter.com/KDQuick/status/1579508724133416961,False,,0,,,,,,,,"[{'screen_name': 'JohnFetterman', 'name': 'John Fetterman', 'id': '3622368202'}, {'screen_name': 'Bob_Casey', 'name': 'Bob Casey Jr.', 'id': '94154021'}]",,,,
1579508672195354625,1579462762623021057,2022-10-10 12:26:27 Eastern Daylight Time,2022-10-10,12:26:27,-0400,710474767501959168,mseshwar,Eshwar,,@vschanna It seems everyone got some kind of mental sickness post COVID19 era. Everyone wants to keep and store the money. Some scientists should conduct research about this new disease.,en,[],[],[],0,0,0,[],[],https://twitter.com/mseshwar/status/1579508672195354625,False,,0,,,,,,,,"[{'screen_name': 'vschanna', 'name': 'VADIRAJ C S 🇮🇳', 'id': '175372810'}]",,,,
1579508671780114432,1579508671780114432,2022-10-10 12:26:27 Eastern Daylight Time,2022-10-10,12:26:27,-0400,703235349611483137,trickywuh,Trickywuh,,"Hat jetzt schon mal wer von den marktwirtschaftlich orientierten Parteien ausgerechnet, was die tgl. Massenkrankschreibungen wegen #COVID19 an finanziellen Schäden kumulieren?  Und nein, die Menschen sind nicht symptomlos zuhause. Die liegen malad im Bett.",de,[],[],[],0,5,30,['covid19'],[],https://twitter.com/Trickywuh/status/1579508671780114432,False,,0,,,,,,,,[],,,,
1579508568763826176,1579508568763826176,2022-10-10 12:26:03 Eastern Daylight Time,2022-10-10,12:26:03,-0400,191582399,kabisu,#Bunagana,,#Coronavirus #Covid19   #Vaccin  ⬇️⬇️⬇️,und,[],[],[],0,0,0,"['coronavirus', 'covid19', 'vaccin']",[],https://twitter.com/Kabisu/status/1579508568763826176,False,https://twitter.com/FLSurgeonGen/status/1578515633159180289,0,,,,,,,,[],,,,
1579508547062484992,1579507483642847232,2022-10-10 12:25:58 Eastern Daylight Time,2022-10-10,12:25:58,-0400,221378668,reporteya,Reporte Ya,,"#10Oct #Coronavirus #Venezuela  Delcy Rodríguez: ""Luego de confirmarse el primer caso del #Covid19 en el país, estas son sus estadísticas generales:  - Total de contagios: 544.964 - Pacientes recuperados: 538.583 (99%) - Casos activos actuales: 563 - Total de fallecidos: 5.818""  https://t.co/QZFgZcznuv",es,[],[],['https://pbs.twimg.com/media/FeuKoi_XwAIb9Bo.jpg'],0,0,0,"['10oct', 'coronavirus', 'venezuela', 'covid19']",[],https://twitter.com/ReporteYa/status/1579508547062484992,False,,1,https://pbs.twimg.com/media/FeuKoi_XwAIb9Bo.jpg,,,,,,,[],,,,
1579508502481211393,1579508483753672704,2022-10-10 12:25:47 Eastern Daylight Time,2022-10-10,12:25:47,-0400,148034143,nicolasberrod,Nicolas Berrod,,"En revanche, le nombre de décès quotidiens à l'hôpital de patients #Covid19 augmente toujours très fortement : 46, en hausse de 44 % sur une semaine.  5/5  https://t.co/984WxAIMDl",fr,[],[],['https://pbs.twimg.com/media/FeuKH6kWQAA4qTF.jpg'],1,1,0,['covid19'],[],https://twitter.com/nicolasberrod/status/1579508502481211393,False,,1,https://pbs.twimg.com/media/FeuKH6kWQAA4qTF.jpg,,,,,,,[],,,,
1579508497318023169,1579508483753672704,2022-10-10 12:25:46 Eastern Daylight Time,2022-10-10,12:25:46,-0400,148034143,nicolasberrod,Nicolas Berrod,,Intéressant à noter : les admissions de patients #Covid19 à l'hôpital et en soins critiques continuent donc de grimper... mais de moins en moins vite.  C'est conforme à le tendance des nouveaux cas positifs avec une semaine à dix jours jours de délai.  4/5  https://t.co/5XGCMBxFts,fr,[],[],['https://pbs.twimg.com/media/FeuJ2ocXoAc6cK8.png'],2,1,0,['covid19'],[],https://twitter.com/nicolasberrod/status/1579508497318023169,False,,1,https://pbs.twimg.com/media/FeuJ2ocXoAc6cK8.png,,,,,,,[],,,,
1579508483753672704,1579508483753672704,2022-10-10 12:25:43 Eastern Daylight Time,2022-10-10,12:25:43,-0400,148034143,nicolasberrod,Nicolas Berrod,,"🏥 Le nombre de patients #Covid19 admis chaque jour - en moyenne glissante - à l'hôpital repasse au-dessus de 1 000, pour la première fois depuis plus de deux mois.  Ce nombre s’élève à précisément 1 008, en hausse de 33 % sur une semaine.  1/5  https://t.co/olimA4A1gX",fr,[],[],['https://pbs.twimg.com/media/FeuJiHTWIAIRQuQ.jpg'],2,3,1,['covid19'],[],https://twitter.com/nicolasberrod/status/1579508483753672704,False,,1,https://pbs.twimg.com/media/FeuJiHTWIAIRQuQ.jpg,,,,,,,[],,,,
1579508435057803264,1579508435057803264,2022-10-10 12:25:31 Eastern Daylight Time,2022-10-10,12:25:31,-0400,1495836976905437187,awa911116,Awa9111 🇨🇵 🇨🇲,,LES EFFETS SECONDAIRES DU VACCIN COVID19   https://t.co/ylvJck1IV8,fr,[],['https://youtu.be/KSqQoC2oKbg'],[],0,0,0,[],[],https://twitter.com/Awa911116/status/1579508435057803264,False,,0,,,,,,,,[],,,,
1579508392502390786,1579508392502390786,2022-10-10 12:25:21 Eastern Daylight Time,2022-10-10,12:25:21,-0400,1599212660,drbobgill,Dr Bob Gill,,Prof Sachs on #COVID19 coverup via @TheGrayzoneNews Excellent work @MaxBlumenthal &amp; @aaronjmate   https://t.co/wBq35hQKxo,en,"[{'screen_name': 'thegrayzonenews', 'name': 'the grayzone', 'id': '4826563611'}, {'screen_name': 'maxblumenthal', 'name': 'max blumenthal', 'id': '53789862'}, {'screen_name': 'aaronjmate', 'name': 'aaron maté', 'id': '153517357'}]",['https://youtu.be/morj-3rdWwM'],[],0,1,2,['covid19'],[],https://twitter.com/drbobgill/status/1579508392502390786,False,,0,,,,,,,,[],,,,
1579508355114373120,1579508355114373120,2022-10-10 12:25:12 Eastern Daylight Time,2022-10-10,12:25:12,-0400,533333123,stijncroes,Stijn Croes,,"Nummer 4 is binnen, de eerste keer @pfizer voor mij. Geweldig dat de apotheken in #Brussel meewerken om zo veel mogelijk mensen te bereiken met deze #vaccinatiecampagne. #Covid19 is echt niet weg. @rbc_bhg @Adm_Cocom_GGC  https://t.co/Uqkn6PuSo1",nl,"[{'screen_name': 'pfizer', 'name': 'pfizer inc.', 'id': '56488059'}, {'screen_name': 'rbc_bhg', 'name': 'bruxelles/brussel', 'id': '459326049'}, {'screen_name': 'adm_cocom_ggc', 'name': 'adm cocom - ggc', 'id': '1405465330311438341'}]",[],['https://pbs.twimg.com/media/FeuKeSmXEAA_wZn.jpg'],0,0,1,"['brussel', 'vaccinatiecampagne', 'covid19']",[],https://twitter.com/StijnCroes/status/1579508355114373120,False,,1,https://pbs.twimg.com/media/FeuKeSmXEAA_wZn.jpg,,,,,,,[],,,,
1579508304291717120,1579508304291717120,2022-10-10 12:25:00 Eastern Daylight Time,2022-10-10,12:25:00,-0400,2570920968,alpha_bronze,AlphaBronze,,"COVID-19 tracker: Shionogi signs away COVID oral drug candidate to patent pool, offering its COVID antiviral candidate ensitrelvir to low- and middle-income countries! #COVID19 #vaccine #antiviral   https://t.co/acEO6KTopX",en,[],['https://bit.ly/3KEJf9o'],[],0,0,0,"['covid19', 'vaccine', 'antiviral']",[],https://twitter.com/Alpha_Bronze/status/1579508304291717120,False,,0,,,,,,,,[],,,,
1579508262135009284,1579508262135009284,2022-10-10 12:24:50 Eastern Daylight Time,2022-10-10,12:24:50,-0400,398446287,eusm1985,Eustachio Maurizio,,Ciao 👋 #amici. #Happy 😺 #Lunedì 🌕 #10Ottobre #WorldMentalHealthDay 2022. #WeRaceAsOne 🌈 Vs. #COVID19 ☣️ #CrohnsDisease. #USGP 🇺🇲 #F1 🏁 #1076 (#23Ottobre). ❤🖤🇮🇹🇪🇺🇷🇺🕊️🇺🇦 #essereFerrari 🐴 @EusM1985 #Forza 💪 #Masks4All 😷 #Vax4All 💉 #PeaceAndLove 🐯 XOXO 💋,en,"[{'screen_name': 'eusm1985', 'name': 'eustachio maurizio', 'id': '398446287'}]",[],[],0,0,1,"['amici', 'happy', 'lunedì', '10ottobre', 'worldmentalhealthday', 'weraceasone', 'covid19', 'crohnsdisease', 'usgp', 'f1', '23ottobre', 'essereferrari', 'forza', 'masks4all', 'vax4all', 'peaceandlove']",[],https://twitter.com/EusM1985/status/1579508262135009284,False,,0,,,,,,,,[],,,,
1579508139095101442,1579489794501275649,2022-10-10 12:24:20 Eastern Daylight Time,2022-10-10,12:24:20,-0400,63333652,atomicdoug,truckin',,@MarshaBlackburn #COVID19 has made it less affordable. Who was President during COVID and let it spiral out of control??,en,[],[],[],0,1,1,['covid19'],[],https://twitter.com/atomicdoug/status/1579508139095101442,False,,0,,,,,,,,"[{'screen_name': 'MarshaBlackburn', 'name': 'Sen. Marsha Blackburn', 'id': '278145569'}]",,,,
1579508118371069956,1579508118371069956,2022-10-10 12:24:15 Eastern Daylight Time,2022-10-10,12:24:15,-0400,1245375630436433922,mundotehuacan,El Mundo De Tehuacán,,#Entérate #Comparte | Esta es la logística de #vacunación contra #COVID19 en 38 municipios para: 💉 5 a 11 años 11 meses vacunados del 2 al 14 de agosto (2a dosis) 💉 12 a 17 años vacunados del 2 al 25 de agosto (2a dosis) Checa puntos de aplicación en:  https://t.co/svAnDlbYbM  https://t.co/dchw8LppKK,es,[],['http://bit.ly/VacunaPue'],"['https://pbs.twimg.com/media/FeuJ8WxWAAAtmJS.jpg', 'https://pbs.twimg.com/media/FeuJ8w-XEAUzoHE.jpg', 'https://pbs.twimg.com/media/FeuJ9RXXgAAvoy4.jpg', 'https://pbs.twimg.com/media/FeuKPHwX0AIx7Ss.jpg']",0,0,0,"['entérate', 'comparte', 'vacunación', 'covid19']",[],https://twitter.com/MundoTehuacan/status/1579508118371069956,False,,1,https://pbs.twimg.com/media/FeuJ8WxWAAAtmJS.jpg,,,,,,,[],,,,
